,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
1227,Вероника,real_estate_agent,https://www.cian.ru/sale/flat/265206637/,Москва,sale,flat,2,5,1,42.0,-1,0,6700000,пос. Рогово, Березки,10к2,,Кутузовские берёзы
1228,Денис Каргин,realtor,https://www.cian.ru/sale/flat/301852194/,Москва,sale,flat,1,5,1,28.6,-1,0,6749999,Марфино,Гостиничная ,5,Окружная,
1229,Алексей Иваньков,realtor,https://www.cian.ru/sale/flat/301307885/,Москва,sale,flat,2,14,1,30.0,-1,0,6660000,,,,,
1230,Владимир Борисов,realtor,https://www.cian.ru/sale/flat/292352905/,Москва,sale,flat,3,3,1,34.0,-1,0,6650000,Благодать кп, Генерала Трошева,20,,
1231,Евгений Блинников,realtor,https://www.cian.ru/sale/flat/300302065/,Москва,sale,flat,1,6,1,21.0,-1,0,6750000,Соколиная гора,переулок Мажоров,4,Семёновская,
1232,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/293249586/,Москва,sale,flat,2,9,1,30.0,-1,0,6750000,, Золотошвейная,2,Филатов Луг,Цветочные Поляны
1233,МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/300660400/,Москва,sale,flat,6,17,1,28.6,-1,0,6800000,, Яворки,1к6,Коммунарка,Кленовые Аллеи
1234,REALTY PRО,real_estate_agent,https://www.cian.ru/sale/flat/294542761/,Москва,sale,flat,5,5,1,10.2,-1,0,6890000,Пресненский,Электрический переулок,3/10С1,Белорусская,
1235,Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/299070616/,Москва,sale,flat,7,19,1,30.0,-1,0,6800000,, Барышевская Роща,12,Щербинка,Прима-Парк
1236,Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/292686010/,Москва,sale,flat,4,4,1,42.0,-1,0,6800000,, Центральная,35,Крёкшино,
1237,Владис,real_estate_agent,https://www.cian.ru/sale/flat/297902607/,Москва,sale,flat,6,9,1,30.6,-1,0,6800000,,проспект Куприна,38к2,Бунинская аллея,Эко Бунино
1238,Сергей Ефремов,realtor,https://www.cian.ru/sale/flat/291968595/,Москва,sale,flat,5,7,1,42.0,-1,0,6850000,,,к7,Рассказовка,Баркли Медовая Долина ЖК
1239,RealLife,real_estate_agent,https://www.cian.ru/sale/flat/292898468/,Москва,sale,flat,11,16,1,44.9,-1,0,6899000,,,,Апрелевка,
1240,МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/284489277/,Москва,sale,flat,1,3,1,20.9,-1,0,6895000,Басманный,Большая Почтовая ,38С6,Электрозаводская,
1241,ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/293259852/,Москва,sale,flat,11,15,1,32.0,-1,0,6800000,,,к12,Коммунарка,Кленовые Аллеи ЖК
1242,Октябрьская,real_estate_agent,https://www.cian.ru/sale/flat/294762626/,Москва,sale,flat,12,14,1,24.0,-1,0,6850000,,проспект Куприна,32к2,Бунинская аллея,Эко Бунино
1243,Владис,real_estate_agent,https://www.cian.ru/sale/flat/301737184/,Москва,sale,flat,1,8,1,25.0,-1,0,6850000,Южнопортовый,1-я Дубровская ,13,Дубровка,
1244,Наталья Рыжова,realtor,https://www.cian.ru/sale/flat/299989614/,Москва,sale,flat,15,17,1,34.0,-1,0,6800000,, Текстильщиков,3к2,Крёкшино,
1245,Елена Мирова,realtor,https://www.cian.ru/sale/flat/300212234/,Москва,sale,flat,1,5,1,58.8,-1,0,6800000,Басманный,Плетешковский переулок,3АС1,Бауманская,
1246,Борис Балганов,realtor,https://www.cian.ru/sale/flat/299185625/,Москва,sale,flat,1,10,1,28.0,-1,0,6800000,Бирюлево Западное,Булатниковская ,3К4,Битца,
1247,Денис Каргин,realtor,https://www.cian.ru/sale/flat/294971554/,Москва,sale,flat,1,3,1,25.1,-1,0,6899000,Головинский,Солнечногорский проезд,17,Моссельмаш,
1248,ID 454096,realtor,https://www.cian.ru/sale/flat/297052066/,Москва,sale,flat,1,5,1,30.9,-1,0,6900000,,,18,Силикатная,
1249,Est-a-Tet – Вторичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299633102/,Москва,sale,flat,2,3,1,35.2,-1,0,6900000,, Героя России Чернышева,5,Филатов Луг,
1250,Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299501100/,Москва,sale,flat,9,9,1,15.8,-1,0,6900000,Головинский,Фестивальная ,52,Грачёвская,My Space на Фестивальной
1251,Ксения Цыркунова,realtor,https://www.cian.ru/sale/flat/298881008/,Москва,sale,flat,3,4,1,28.8,-1,0,6900000,, Жемчужная,1к8,Филатов Луг,Марьино Град
1252,Сити Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296475420/,Москва,sale,flat,1,4,1,20.0,-1,0,6990000,Бабушкинский,Верхоянская ,10,Свиблово,
1253,REALTY PRО,real_estate_agent,https://www.cian.ru/sale/flat/294544035/,Москва,sale,flat,5,5,1,10.9,-1,0,6990000,Пресненский,Электрический переулок,3/10С1,Белорусская,
1254,REALTY PRО,real_estate_agent,https://www.cian.ru/sale/flat/296418700/,Москва,sale,flat,10,13,1,14.6,-1,0,6990000,Даниловский,Автозаводская ,23Ак2,ЗИЛ,
1255,i-deal,real_estate_agent,https://www.cian.ru/sale/flat/299027789/,Москва,sale,flat,2,8,1,28.0,-1,0,6950000,Таганский,Нижегородская ,32С15а,Калитники,
1256,БЕСТ на Проспекте Мира,real_estate_agent,https://www.cian.ru/sale/flat/293603659/,Москва,sale,flat,2,7,1,39.1,-1,0,6990000,, Медовая Долина,3к2,Санино,Баркли Медовая долина
1257,MY HOME,real_estate_agent,https://www.cian.ru/sale/flat/299097548/,Москва,sale,flat,1,5,1,25.3,-1,0,7060000,Таганский, Талалихина,39,Пролетарская,
1258,Владис,real_estate_agent,https://www.cian.ru/sale/flat/300600059/,Москва,sale,flat,3,9,1,29.1,-1,0,7000000,, Солнечная,3Ас3,Рассказовка,
1259,Светлана Шаталова,realtor,https://www.cian.ru/sale/flat/292956777/,Москва,sale,flat,1,2,1,37.0,-1,0,7000000,Соколиная гора,Вольная ,25С3,Семёновская,
1260,Capital Mars,real_estate_agent,https://www.cian.ru/sale/flat/281954881/,Москва,sale,flat,9,10,1,13.0,-1,0,7000000,Проспект Вернадского,проспект Вернадского,41С1,Проспект Вернадского,
1261,Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296646279/,Москва,sale,flat,8,14,1,33.1,-1,0,7000000,, Яворки,1к3,Коммунарка,Кленовые Аллеи
1262,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/298234161/,Москва,sale,flat,5,12,1,32.8,-1,0,7000000,,,12,Толстопальцево,
1263,Метриум Премиум - отдел вторичной недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/300943692/,Москва,sale,flat,4,12,1,36.5,-1,0,7000000,,проспект Куприна,36к2,Бунинская аллея,Эко Бунино
1264,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300395248/,Москва,sale,flat,2,3,1,21.7,-1,0,7000000,Даниловский,Автозаводская ,23С16,Технопарк,
1265,ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/299058846/,Москва,sale,flat,10,14,1,26.8,-1,0,7000000,Савёлки,Зеленоград,к511,Зеленоград — Крюково,
1266,Новый дом,real_estate_agent,https://www.cian.ru/sale/flat/286352227/,Москва,sale,flat,8,12,1,47.3,-1,0,7000000,, Гореловская,3,Силикатная,
1267,ГОРОДА,real_estate_agent,https://www.cian.ru/sale/flat/300072372/,Москва,sale,flat,1,17,1,31.7,-1,0,7000000,Восточное Измайлово,Нижняя Первомайская ,53,Первомайская,
1268,Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/298464507/,Москва,sale,flat,7,12,1,47.1,-1,0,7000000,, Гореловская,3,Силикатная,
1269,Октава-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300571903/,Москва,sale,flat,5,5,1,33.0,-1,0,7000000,, Люблинская,1,Щербинка,
1270,Метр-Инфо,real_estate_agent,https://www.cian.ru/sale/flat/291374231/,Москва,sale,flat,1,5,1,38.8,-1,0,7000000,, Парковая,1,Коммунарка,
1271,Алексей Рыбаков,realtor,https://www.cian.ru/sale/flat/301670086/,Москва,sale,flat,2,3,1,53.9,-1,0,7000000,, Генерала Донскова,27к5,Апрелевка,Борисоглебское
1272,МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/291960828/,Москва,sale,flat,1,7,1,24.5,-1,0,7105000,Южнопортовый,6-я Кожуховская ,24,Кожуховская,
1273,ИНФИНИТИ,real_estate_agent,https://www.cian.ru/sale/flat/301566691/,Москва,sale,flat,16,16,1,35.0,-1,0,7100000,, Солнечная,10,Коммунарка,
1274,Владимир Тринос,realtor,https://www.cian.ru/sale/flat/299562338/,Москва,sale,flat,2,3,1,44.0,-1,0,7100000,, Джонатана Свифта,10,Подольск,
1275,Людмила Сайбель,realtor,https://www.cian.ru/sale/flat/288397563/,Москва,sale,flat,6,12,1,45.0,-1,0,7140000,, Гореловская,3,Щербинка,
1276,ГОРОДА,real_estate_agent,https://www.cian.ru/sale/flat/300551888/,Москва,sale,flat,6,14,1,30.0,-1,0,7100000,,проспект Куприна,38к1,Бунинская аллея,Эко Бунино
1277,Владис,real_estate_agent,https://www.cian.ru/sale/flat/300484387/,Москва,sale,flat,9,9,1,35.1,-1,0,7220000,Люблино, Верхние Поля,27С2,Братиславская,
1278,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301850265/,Москва,sale,flat,10,16,1,33.3,-1,0,7200000,, Уточкина,5к2,Силикатная,Алхимово
1279,Гарант-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301750636/,Москва,sale,flat,3,5,1,19.2,-1,0,7200000,Солнцево, 50 лет Октября,2К2,Говорово,
1280,Татьяна Тимаева,realtor,https://www.cian.ru/sale/flat/301259001/,Москва,sale,flat,8,12,1,32.4,-1,0,7150000,, Центральная,7,Коммунарка,
1281,МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/297959869/,Москва,sale,flat,1,2,1,13.1,-1,0,7205000,Басманный,Гороховский переулок,6/1С2,Курская,
1282,Замоскворечье Жилая Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299665864/,Москва,sale,flat,4,5,1,31.2,-1,0,7200000,, Высотная,3,Щербинка,
1283,Самолет плюс - Москва,real_estate_agent,https://www.cian.ru/sale/flat/299668155/,Москва,sale,flat,3,5,1,40.1,-1,0,7199000,, Жемчужная,1к2,Филатов Луг,Марьино Град
1284,Манхэттен эстейт,real_estate_agent,https://www.cian.ru/sale/flat/299928276/,Москва,sale,flat,11,16,1,37.0,-1,0,7150000,,,23А,Апрелевка,
1285,OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296211422/,Москва,sale,flat,2,3,1,19.0,-1,0,7200000,Басманный,Большая Почтовая ,38С6,Электрозаводская,
1286,METRAGE,real_estate_agent,https://www.cian.ru/sale/flat/293717676/,Москва,sale,flat,1,14,1,31.5,-1,0,7200000,Митино, Барышиха,38,Пятницкое шоссе,
1287,НДВ,real_estate_agent,https://www.cian.ru/sale/flat/296523412/,Москва,sale,flat,1,3,1,25.1,-1,0,7198354,Головинский,Солнечногорский проезд,17,Моссельмаш,
1288,Александр Яковлев,realtor,https://www.cian.ru/sale/flat/300874517/,Москва,sale,flat,5,5,1,32.0,-1,0,7200000,,,17,Саларьево,
1289,ShaGri,real_estate_agent,https://www.cian.ru/sale/flat/299258324/,Москва,sale,flat,6,14,1,31.0,-1,0,7200000,, Харлампиева,50к1,Филатов Луг,Спортивный квартал
1290,Сергей Иванов,realtor,https://www.cian.ru/sale/flat/300191546/,Москва,sale,flat,1,6,1,28.0,-1,0,7200000,Бабушкинский,Ленская ,2/21,Бабушкинская,
1291,Римарком Владис,real_estate_agent,https://www.cian.ru/sale/flat/299468385/,Москва,sale,flat,3,10,1,33.8,-1,0,7299000,, Текстильщиков,6,Коммунарка,
1292,Exclusive,real_estate_agent,https://www.cian.ru/sale/flat/299187705/,Москва,sale,flat,8,8,1,38.2,-1,0,7250000,,аллея Буковая,14,Коммунарка,Андерсен
1293,Андрей  Бахтин,realtor,https://www.cian.ru/sale/flat/300833703/,Москва,sale,flat,9,16,1,38.4,-1,0,7300000,,,50,Коммунарка,
1294,Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/299715031/,Москва,sale,flat,5,5,1,26.4,-1,0,7300000,Аэропорт,2-й Амбулаторный проезд,8С1,Красный Балтиец,
1295,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300967372/,Москва,sale,flat,1,9,1,36.7,-1,0,7300000,Дмитровский,Карельский бульвар,2К2,Лианозово,
1296,Самолет плюс - Москва,real_estate_agent,https://www.cian.ru/sale/flat/299472476/,Москва,sale,flat,1,9,1,29.7,-1,0,7300000,Восточное Измайлово,16-я Парковая ,27,Первомайская,
1297,Столичная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/298365407/,Москва,sale,flat,1,3,1,30.6,-1,0,7300000,Южное Бутово,Дачная ,1,Щербинка,
